"subtype","mean_nec","median_nec","q25_nec","q75_nec","se_nec","freq_nec","mean_no","median_no","q25_no","q75_no","se_no","freq_no","pval","mean","max","prevalence"
"subtype_beta_lactam__Klebsiella pneumoniae OmpK37",0.374877749830523,0.385559286673105,0.136900711384863,0.524049606654872,0.0236400029280391,116,0.234193626371531,0.187639944683628,0.0016379616138025,0.404318263269058,0.0198727224093465,151,1.92737419241605e-05,0.293481935543535,1.04384766955106,0.953571428571429
"subtype_beta_lactam__LEN-14",0.00138709949942336,0,0,0,0.000565343017184603,27,0.000204863016023535,0,0,0,8.55133612447464e-05,20,0.0253027813975221,0.00070309124831346,0.0492318416742662,0.167857142857143
"subtype_beta_lactam__LEN-6",0.00886195423319977,0,0,0.000737996336126671,0.00407884815380249,44,0.000858756871294783,0,0,0,0.00025037632512445,34,0.000104243914622407,0.00423153290238331,0.418366298266248,0.278571428571429
"subtype_beta_lactam__LEN-8",1.47746756767231e-05,0,0,0,8.30537092391931e-06,4,2.01420633011864e-06,0,0,0,1.68908644554741e-06,3,0.782454670118007,7.39183269761623e-06,0.000757181411257065,0.025
"subtype_beta_lactam__NDM-1",0.00285802549629678,0,0,0,0.00181172730781917,3,0.00504319346225412,0,0,0,0.00192466549498764,10,0.856853793864681,0.00412230124802924,0.186781187777712,0.0464285714285714
"subtype_beta_lactam__NDM-10",0.00146401290198457,0,0,0,0.000893797517586412,3,0.00258809419448429,0,0,0,0.000997665434879203,9,0.675628961549069,0.00211437422121655,0.0873828380717504,0.0428571428571429
"subtype_beta_lactam__NDM-11",0.000176697010673071,0,0,0,0.000116464534942564,3,0.000206464144481267,0,0,0,8.00453948034554e-05,8,0.509413533753276,0.000193919423804956,0.0123571990323159,0.0392857142857143
"subtype_beta_lactam__NDM-12",0.00163657026035666,0,0,0,0.00104276645289947,3,0.00285677543480053,0,0,0,0.00109601933032726,9,0.675628961549069,0.0023425461112849,0.108184172629395,0.0428571428571429
"subtype_beta_lactam__NDM-13",7.8124045305727e-05,0,0,0,4.637799744947e-05,3,0.000116814892043884,0,0,0,4.73178688250677e-05,7,0.3778892052318,0.000100509463775661,0.00421909656789818,0.0357142857142857
"subtype_beta_lactam__NDM-14",0.000684728462779831,0,0,0,0.000441850077950401,4,0.00103292440710649,0,0,0,0.000403006799663593,9,0.169498331294341,0.000886184687711684,0.0464774315843861,0.0464285714285714
"subtype_beta_lactam__NDM-15",0.00159132305245755,0,0,0,0.00099529186088903,3,0.00263898022183581,0,0,0,0.000982344392690892,10,0.856853793864681,0.00219746755759783,0.10091068784192,0.0464285714285714
"subtype_beta_lactam__NDM-16",0.000464375654112413,0,0,0,0.000280111194792554,3,0.000875587866454052,0,0,0,0.000333847061754874,9,0.681736781019827,0.000702291291252933,0.0270616059458428,0.0428571428571429
"subtype_beta_lactam__NDM-17",0.000208898667257303,0,0,0,0.000133222231902399,3,0.000346697536907735,0,0,0,0.000132834885655949,8,0.53034417217945,0.000288625156126481,0.0138457676101447,0.0392857142857143
"subtype_beta_lactam__NDM-18",2.06074619487719e-06,0,0,0,1.35977789099749e-06,3,3.95166772905861e-06,0,0,0,2.20689935887232e-06,5,0.179268430292387,3.15477936822501e-06,0.00031211502170272,0.0285714285714286
"subtype_beta_lactam__NDM-19",0.0042971729646975,0,0,0,0.0027362136187821,3,0.0070131088129031,0,0,0,0.00267681932265921,12,0.683888426847641,0.00586853584830216,0.283101379705968,0.0535714285714286
"subtype_beta_lactam__NDM-2",0.00185935150954245,0,0,0,0.00118814357975501,3,0.00331777042148596,0,0,0,0.00126453843568989,10,0.856853793864681,0.00270315102288119,0.123673010945207,0.0464285714285714
"subtype_beta_lactam__NDM-20",0.000448395711301752,0,0,0,0.000287805940488076,3,0.000707300186311868,0,0,0,0.000278648214427242,8,0.514605340012833,0.000598190443271891,0.0299229024896497,0.0392857142857143
"subtype_beta_lactam__NDM-3",0.00181191357051871,0,0,0,0.00112389897547592,4,0.00342380646166408,0,0,0,0.00129524319403809,10,0.235903803547109,0.00274450874325282,0.112334931717672,0.05
"subtype_beta_lactam__NDM-4",2.00026054237169e-06,0,0,0,1.45553262942069e-06,2,1.65368607360476e-05,0,0,0,7.72610482852851e-06,7,0.968617843530096,1.04107220829985e-05,0.000923815466300059,0.0321428571428571
"subtype_beta_lactam__NDM-5",0.00911340004991268,0,0,0,0.00579153099710656,3,0.0149128934749265,0,0,0,0.00566582948085108,11,0.931813599421105,0.0124688212458135,0.59859175355747,0.05
"subtype_beta_lactam__NDM-6",1.37352772019614e-05,0,0,0,9.31156959728493e-06,3,5.05110776716962e-05,0,0,0,2.07771500972972e-05,8,0.567994590989583,3.50127046165936e-05,0.00217474411729279,0.0392857142857143
"subtype_beta_lactam__NDM-7",0.000330336884024254,0,0,0,0.000212945372806303,3,0.000584861894015245,0,0,0,0.000218281111998906,9,0.675628961549069,0.000477597782661898,0.0223790389784571,0.0428571428571429
"subtype_beta_lactam__NDM-8",8.5735236691122e-06,0,0,0,5.01988035547241e-06,3,1.68233202802665e-05,0,0,0,6.53966939567598e-06,8,0.519824514072092,1.33466202798515e-05,0.000620855197906044,0.0392857142857143
"subtype_beta_lactam__NDM-9",6.03477223859171e-05,0,0,0,3.60484082338832e-05,3,9.69701505584793e-05,0,0,0,3.92974501841324e-05,7,0.382185876478127,8.15364129714709e-05,0.00335150769618954,0.0357142857142857
"subtype_beta_lactam__OKP-A-14",5.95197510035099e-05,0,0,0,3.06025028927449e-05,9,2.29740494340641e-05,0,0,0,9.42311824389039e-06,11,0.749583519917564,3.83754522383305e-05,0.00293177802840619,0.0714285714285714
"subtype_beta_lactam__OKP-B-5",2.58855894006037e-05,0,0,0,1.32599406694813e-05,5,4.45378865005873e-06,0,0,0,2.79136651119658e-06,6,0.658344365682972,1.34857618235027e-05,0.00119542009188442,0.0392857142857143
"subtype_beta_lactam__OXA-103",2.13102036868387e-06,0,0,0,2.13102036868387e-06,1,0,0,0,0,0,0,0.592980098017427,8.98072869659632e-07,0.000251460403504697,0.00357142857142857
"subtype_beta_lactam__OXA-114a",5.00408992037816e-07,0,0,0,5.00408992037816e-07,1,4.93396050510243e-06,0,0,0,4.93396050510243e-06,1,0.333182312669888,3.06553522459663e-06,0.000799301601826594,0.00714285714285714
"subtype_beta_lactam__OXA-173",0,0,0,0,0,0,1.93284355242914e-06,0,0,0,1.93284355242914e-06,1,0.396817592214783,1.118288055334e-06,0.00031312065549352,0.00357142857142857
"subtype_beta_lactam__OXA-209",0,0,0,0,0,0,2.94244352896902e-05,0,0,0,2.94244352896903e-05,1,0.592980098017425,1.70241375604636e-05,0.00476675851692982,0.00357142857142857
"subtype_beta_lactam__OXA-212",2.08008108883916e-06,0,0,0,2.08008108883916e-06,1,0,0,0,0,0,0,0.17659043472702,8.76605601725075e-07,0.000245449568483021,0.00357142857142857
"subtype_beta_lactam__OXA-250",0,0,0,0,0,0,8.45678746556849e-06,0,0,0,6.58079970166643e-06,2,0.363419351939321,4.89285560507891e-06,0.00100332948443638,0.00714285714285714
"subtype_beta_lactam__OXA-338",0,0,0,0,0,0,1.93284355242914e-06,0,0,0,1.93284355242914e-06,1,0.396817592214783,1.118288055334e-06,0.00031312065549352,0.00357142857142857
"subtype_beta_lactam__OXA-347",0,0,0,0,0,0,0.000161493284433164,0,0,0,0.000116146514790831,3,0.324334029676959,9.3435400279188e-05,0.0178330001369405,0.0107142857142857
"subtype_beta_lactam__OXA-363",1.20697945086711e-06,0,0,0,1.20697945086711e-06,1,0,0,0,0,0,0,0.0613688291394028,5.08655625722568e-07,0.000142423575202319,0.00357142857142857
"subtype_beta_lactam__OXA-443",0,0,0,0,0,0,8.23041897581152e-05,0,0,0,5.89634414936736e-05,2,0.435868900120589,4.76188526457666e-05,0.00786834343862964,0.00714285714285714
"subtype_beta_lactam__OXA-444",2.45849688885109e-06,0,0,0,2.45849688885109e-06,1,7.76775830846644e-05,0,0,0,5.28263831268904e-05,4,0.88435093804477,4.59781110450002e-05,0.00712688890795653,0.0178571428571429
"subtype_beta_lactam__OXA-450",0,0,0,0,0,0,9.62440974000574e-06,0,0,0,9.62440974000574e-06,1,0.592980098017424,5.56840849243189e-06,0.00155915437788093,0.00357142857142857
"subtype_beta_lactam__OXA-460",0,0,0,0,0,0,1.16932234931649e-05,0,0,0,8.57259563472428e-06,2,0.435868900120589,6.76536502104538e-06,0.00121614041474712,0.00714285714285714
"subtype_beta_lactam__OXA-483",1.24644587602264e-06,0,0,0,1.24644587602264e-06,1,0,0,0,0,0,0,0.592980098017427,5.25287904895257e-07,0.000147080613370672,0.00357142857142857
"subtype_beta_lactam__OXA-485",1.63282722115444e-05,0,0,0,1.30856329399363e-05,2,0.00016467954304453,0,0,0,0.000114827745747515,8,0.155638500441897,0.000102160078907772,0.0178003139904783,0.0357142857142857
"subtype_beta_lactam__OXA-488",1.1104004821611e-05,0,0,0,7.78603635030483e-06,3,0.000388604239629851,0,0,0,0.000219512975478988,8,0.237620803826771,0.000229514854960664,0.029739729931855,0.0392857142857143
"subtype_beta_lactam__OXA-50",0.000260931483047761,0,0,0,0.000187591381999584,3,0.00174444913671829,0,0,0,0.0010677653446936,13,0.0291843144410295,0.00111925241124285,0.155038473092588,0.0571428571428571
"subtype_beta_lactam__OXA-569",4.31401114444401e-06,0,0,0,3.64989904138195e-06,2,0.000223663868761443,0,0,0,0.00014654553109928,7,0.974891943620646,0.00013122357162285,0.0206239799808499,0.0321428571428571
"subtype_beta_lactam__OXA-570",2.50867029474602e-06,0,0,0,2.50867029474602e-06,1,9.01458372049729e-05,0,0,0,8.58365441103167e-05,3,0.886673411623729,5.32130311499487e-05,0.0138989119781725,0.0142857142857143
"subtype_beta_lactam__OXA-573",1.17907503853063e-06,0,0,0,1.17907503853063e-06,1,5.6408342267139e-05,0,0,0,4.31920984228508e-05,5,0.687629018104675,3.31331510779398e-05,0.0067424509170709,0.0214285714285714
"subtype_beta_lactam__OXA-574",4.34810573411385e-06,0,0,0,3.69490918163647e-06,2,5.3370249741749e-05,0,0,0,5.21361803913905e-05,2,0.143464251542205,3.27109176242456e-05,0.0084449165938299,0.0142857142857143
"subtype_beta_lactam__OXA-65",1.0764503466636e-06,0,0,0,1.0764503466636e-06,1,0,0,0,0,0,0,0.60150813444059,4.53646931808232e-07,0.000127021140906305,0.00357142857142857
"subtype_beta_lactam__OXA-92",0,0,0,0,0,0,1.93284355242914e-06,0,0,0,1.93284355242914e-06,1,0.396817592214783,1.118288055334e-06,0.00031312065549352,0.00357142857142857
"subtype_beta_lactam__OXY-2-1",0.00155170197722758,0,0,0,0.000624931704234592,15,4.91214277047939e-05,0,0,0,4.91214277047939e-05,1,0.0179074523136351,0.000682351802146538,0.0424435501589531,0.0571428571428571
"subtype_beta_lactam__PDC-1",5.68068337093495e-05,0,0,0,4.02789876216398e-05,3,0.00018043393076158,0,0,0,0.000110193215958871,11,0.0552332367908048,0.000128333939860997,0.0160897988680211,0.05
"subtype_beta_lactam__PDC-5",0.00010101453092934,0,0,0,7.20975122119136e-05,3,0.000451662807674444,0,0,0,0.000266454207104168,15,0.0117903572821845,0.000303889605331865,0.0390233605024231,0.0642857142857143
"subtype_beta_lactam__PDC-81",1.24777163286818e-05,0,0,0,8.79300494918343e-06,2,8.60587148880709e-05,0,0,0,4.30966747371859e-05,12,0.0130200151295841,5.50495797808998e-05,0.00564302399597186,0.05
"subtype_beta_lactam__PDC-82",8.10353474973564e-06,0,0,0,5.70862835360791e-06,2,4.86276628930089e-05,0,0,0,2.77407027083268e-05,6,0.33618274939501,3.15496374612009e-05,0.00359797460208284,0.0285714285714286
"subtype_beta_lactam__PDC-86",6.03972263954001e-06,0,0,0,4.38173427093703e-06,2,4.95280427965043e-05,0,0,0,3.29341238888419e-05,6,0.1848966941754,3.12008221589265e-05,0.00494663620925426,0.0285714285714286
"subtype_beta_lactam__PDC-87",5.59890867263121e-07,0,0,0,5.59890867263121e-07,1,1.87352591915993e-05,0,0,0,1.27199020151443e-05,6,0.239390746658339,1.10756396834862e-05,0.0019648513784424,0.025
"subtype_beta_lactam__PDC-88",3.5109315805033e-06,0,0,0,2.52924258203558e-06,2,6.98260051879061e-05,0,0,0,3.64309963756724e-05,8,0.0754594396374975,4.18789384533578e-05,0.00406800229056585,0.0357142857142857
"subtype_beta_lactam__PDC-91",6.71138106510615e-06,0,0,0,4.79058595120012e-06,2,5.03024445502087e-05,0,0,0,2.89042713546524e-05,6,0.296234448106877,3.19319249386298e-05,0.00361876410497233,0.0285714285714286
"subtype_beta_lactam__SHV-1",0.00299151342848221,0,0,0.00133164022512629,0.000734056466926837,47,0.00309164386594933,0,0,0.000238954693563588,0.00100548073710295,49,0.00352294948187268,0.00304944603873104,0.110553461858575,0.342857142857143
"subtype_beta_lactam__SHV-103",2.11260542622667e-06,0,0,0,1.31116368777572e-06,4,5.17761326878964e-07,0,0,0,3.08946319246109e-07,3,0.187046879494621,1.18987419731835e-06,0.000119257750895668,0.025
"subtype_beta_lactam__SHV-104",0,0,0,0,0,0,1.19970754359349e-06,0,0,0,8.45693868474688e-07,2,0.435868900120589,6.94116507364804e-07,9.76726979415298e-05,0.00714285714285714
"subtype_beta_lactam__SHV-108",2.33921904583799e-06,0,0,0,2.18477780236601e-06,2,1.39773320500428e-07,0,0,0,1.39773320500428e-07,1,0.218358296874346,1.06668259046411e-06,0.000257281582104234,0.0107142857142857
"subtype_beta_lactam__SHV-109",1.19480984905589e-05,0,0,0,4.10266519599575e-06,10,6.41936216613053e-06,0,0,0,3.26162240654421e-06,6,0.00576650159039103,8.74932961713962e-06,0.000392285441601594,0.0571428571428571
"subtype_beta_lactam__SHV-11",2.66366737521614e-05,0,0,0,7.007424206575e-06,17,3.06118609582019e-05,0,0,0,8.80970560486868e-06,20,0.0857227379778289,2.89366034927991e-05,0.000833861526859745,0.132142857142857
"subtype_beta_lactam__SHV-111",1.33240182848984e-05,0,0,0,5.12863876042229e-06,9,3.86892066799132e-06,0,0,0,2.4046126461213e-06,3,0.00845697414146789,7.85356894940218e-06,0.00039087064711567,0.0428571428571429
"subtype_beta_lactam__SHV-112",0.00624295532553569,0,0,0.00179625516886872,0.00138605866869268,35,0.00650312015367524,0,0,0,0.0017241845650789,40,0.0126125745069631,0.00639347926181643,0.158985748262749,0.267857142857143
"subtype_beta_lactam__SHV-119",4.67028722399925e-06,0,0,0,2.79028698103334e-06,3,5.91313223167051e-07,0,0,0,5.91313223167051e-07,1,0.0735398292932975,2.31030940923205e-06,0.000259830521685063,0.0142857142857143
"subtype_beta_lactam__SHV-12",0.000197749417928724,0,0,6.81986757019015e-05,4.16152659308148e-05,31,0.00013009768490653,0,0,0,3.2161243323511e-05,28,0.000221137742295709,0.00015860805810874,0.00221990919600791,0.210714285714286
"subtype_beta_lactam__SHV-121",0.00108091236762874,0,0,0,0.000519309426703298,9,0.00134470826883027,0,0,0,0.000481739683008583,12,0.105240183770466,0.0012335371390382,0.0424813324402168,0.075
"subtype_beta_lactam__SHV-122",5.12687171342969e-06,0,0,0,2.35510756850978e-06,6,5.34297105999424e-07,0,0,0,5.34297105999424e-07,1,0.00618462576013636,2.46973926198789e-06,0.000191954430888601,0.025
"subtype_beta_lactam__SHV-123",0.00624262798084502,0,0,0.00210438787255627,0.00143712325423615,43,0.00487206137488802,0,0,0.000477825497064482,0.00116455426874273,49,0.00594550668559915,0.00544965730168418,0.0924629875294357,0.328571428571429
"subtype_beta_lactam__SHV-124",2.9789537321636e-05,0,0,0,1.08358569685835e-05,15,1.58691637853017e-05,0,0,0,5.80074208471874e-06,14,0.0356165435885529,2.17356069184711e-05,0.000974977012899426,0.103571428571429
"subtype_beta_lactam__SHV-125",0.000318802710847934,0,0,0,7.9762031419736e-05,29,0.000249538030232307,0,0,0,5.58325655362189e-05,31,0.00752898536664498,0.000278728145634607,0.00607262917343523,0.214285714285714
"subtype_beta_lactam__SHV-126",0.000444525200361401,0,0,0,0.000178840907280348,16,0.000292699855695561,0,0,0,8.90338863029002e-05,25,0.51074412798642,0.000356683393804736,0.0163428824438232,0.146428571428571
"subtype_beta_lactam__SHV-127",0.000166866507682831,0,0,0,4.19523168237039e-05,28,0.000129337469393382,0,0,0,3.83602736897766e-05,28,0.0119969971630251,0.000145153278386793,0.00418215714035131,0.2
"subtype_beta_lactam__SHV-128",3.68295640414211e-05,0,0,0,9.61053913826127e-06,20,2.39585692791499e-05,0,0,0,8.04799975861205e-06,19,0.0132080018605802,2.93827742146784e-05,0.000831134641279697,0.139285714285714
"subtype_beta_lactam__SHV-129",5.72497385396597e-05,0,0,0,2.09815606564242e-05,16,6.51959256248163e-05,0,0,0,2.79502654657627e-05,11,0.0194610078577421,6.18471753532146e-05,0.00246355654721855,0.0964285714285714
"subtype_beta_lactam__SHV-133",9.02036441804786e-06,0,0,0,5.93875166040022e-06,6,1.28447611953311e-05,0,0,0,5.99571637913498e-06,9,0.136209983118499,1.12330511249046e-05,0.000674611150871378,0.0535714285714286
"subtype_beta_lactam__SHV-134",2.08830357566162e-06,0,0,0,1.29591055217751e-06,3,2.17366503192458e-06,0,0,0,1.28109976573164e-06,4,0.474641680765177,2.13769127535662e-06,0.000172746166183595,0.025
"subtype_beta_lactam__SHV-135",3.2883019526879e-05,0,0,0,1.75027398808892e-05,6,6.0840320168554e-05,0,0,0,3.07191884251822e-05,9,0.970527071753269,4.90583148981338e-05,0.00426436804270634,0.0535714285714286
"subtype_beta_lactam__SHV-137",1.55281302382134e-05,0,0,0,5.9369097839655e-06,10,8.52966299933331e-06,0,0,0,3.08182894147698e-06,10,0.0227383128445783,1.14790170500042e-05,0.000461458922493973,0.0714285714285714
"subtype_beta_lactam__SHV-14",0.000566776088658781,0,0,0.00018187818904102,0.000186889721347118,34,0.000692522695545645,0,0,0,0.000283228242332087,31,0.000806223263175038,0.000639529482643323,0.0311411554044306,0.232142857142857
"subtype_beta_lactam__SHV-140",6.79628188114569e-06,0,0,0,4.01799901923188e-06,4,5.83331411676414e-06,0,0,0,2.80252233620318e-06,6,0.525718209209465,6.23913624603922e-06,0.000407565535066302,0.0357142857142857
"subtype_beta_lactam__SHV-142",0.000771516047440773,0,0,0,0.00036505342122471,5,0.000942831228150751,0,0,0,0.000330069564901997,12,0.809000760097434,0.000870634116280117,0.0285069515741118,0.0607142857142857
"subtype_beta_lactam__SHV-143",1.96369606491961e-06,0,0,0,1.28327303034858e-06,3,4.97124836104063e-06,0,0,0,2.4324892663845e-06,5,0.712322609184864,3.70377989338963e-06,0.000255538209844115,0.0285714285714286
"subtype_beta_lactam__SHV-145",5.78677406158059e-06,0,0,0,3.14715008287526e-06,5,1.24544945582278e-05,0,0,0,5.06736545537824e-06,9,0.441467019939162,9.64452663464077e-06,0.000433674410908002,0.05
"subtype_beta_lactam__SHV-147",2.60842921829702e-05,0,0,0,8.84667410479072e-06,16,2.00845017254436e-05,0,0,0,6.64684744169164e-06,18,0.0579646055242238,2.26129848468298e-05,0.000830820728153513,0.121428571428571
"subtype_beta_lactam__SHV-149",1.19712192639243e-05,0,0,0,5.49393975237093e-06,8,3.84292211902648e-06,0,0,0,1.7659088834946e-06,7,0.0598467758312589,7.2684187729477e-06,0.000442623864432995,0.0535714285714286
"subtype_beta_lactam__SHV-150",0,0,0,0,0,0,6.54452531217301e-07,0,0,0,5.10294550971807e-07,2,0.403124704441075,3.78647535918581e-07,7.79194226868401e-05,0.00714285714285714
"subtype_beta_lactam__SHV-152",0.000195107715247616,0,0,0,5.72545809095043e-05,29,0.0002202321197489,0,0,0,7.89907987709016e-05,30,0.0136557540525171,0.00020964397785193,0.0068878561432019,0.210714285714286
"subtype_beta_lactam__SHV-156",1.08354530047782e-05,0,0,0,4.53907928508258e-06,10,4.29277055188149e-06,0,0,0,2.31924846202937e-06,6,0.00547621533457671,7.05004387131655e-06,0.000450974881996441,0.0571428571428571
"subtype_beta_lactam__SHV-159",1.85138117192852e-06,0,0,0,1.09952083104913e-06,5,3.10719911217817e-06,0,0,0,1.84383449827754e-06,3,0.00835438496390096,2.57796155164439e-06,0.000201416508584615,0.0285714285714286
"subtype_beta_lactam__SHV-16",4.66360876994778e-05,0,0,0,2.14055400791867e-05,13,1.11157147683063e-05,0,0,0,6.89892526375111e-06,9,0.0221296481977205,2.60850147893e-05,0.00230540769172299,0.0785714285714286
"subtype_beta_lactam__SHV-160",3.04887341889025e-06,0,0,0,1.74739943151507e-06,4,3.71086249098913e-06,0,0,0,1.85370790131239e-06,6,0.496809832957253,3.43188138203317e-06,0.000242687513633274,0.0357142857142857
"subtype_beta_lactam__SHV-162",8.01807437918461e-05,0,0,0,2.76025895092291e-05,15,3.9258460248363e-05,0,0,0,1.30184988520826e-05,20,0.0826213145733575,5.6504279741688e-05,0.0024190155226853,0.125
"subtype_beta_lactam__SHV-163",2.99708630934971e-05,0,0,0,1.10009022879708e-05,14,1.22593226771007e-05,0,0,0,4.09716480970134e-06,13,0.011118588629752,1.9723471852582e-05,0.000905631169006904,0.0964285714285714
