id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
SRR3132367_k141_4538:69-1985	30	7	1917	0	100.00%	100%
SRR5405757_k141_1425:1577-3493	30	7	1917	0	100.00%	100%
SRR17722209_k141_2994:3149-5065	31	1	1917	1	100	100%
SRR25947269_k141_19077:10350-12266	32	3	1917	1	100	100%
SRR25947271_k141_33324:10350-12266	32	3	1917	0	100.00%	100%
SRR9865420_k141_26254:9896-11812	32	3	1917	0	99.79%	100%
SRR25947473_k141_79843:12127-14043	33	1	1917	1	100	100%
SRR6257410_k119_1086:104-2020	34	1	1917	1	100	100%
SRR7217558_k141_10722:174-2090	35	1	1917	1	100	100%
SRR9865530_k141_27:8834-10750	36	1	1917	1	100	100%
SRR17722570_k141_2476:338-2251	37	3	1914	1	100	100%
SRR17780720_k141_3861:1-1842	37	3	1842	0	99.35%	96%
S_ID034_T1_k141_6877:473-2257	37	3	1785	0	99.22%	93%
SRR5405649_k141_2052:2-1915	38	2	1914	1	100	100%
SRR17780144_k141_6327:862-2766	38	2	1905	0	100.00%	99%
SRR1779146_k141_7291:1056-2945	39	1	1890	1	100	100%
SRR9865627_k141_11180:2922-4796	40	1	1875	1	100	100%
SRR17722748_k141_879:2-1864	41	2	1863	1	100	100%
SRR17722749_k141_309:334-2160	41	2	1827	0	100.00%	98%
SRR9865449_k141_3223:3-1838	42	1	1836	1	100	100%
SRR17722690_k141_1673:3-1835	43	1	1833	1	100	100%
S_ID084_T2_k141_9551:2-1831	44	1	1830	1	100	100%
SRR21171048_k141_1577:2-1762	45	1	1761	1	100	100%
ERR1600427_k141_2925:5764-7518	46	16	1755	1	100	100%
ERR4407014_k141_19191:10408-12162	46	16	1755	0	99.94%	100%
ERR4407078_k141_2532:1256-3010	46	16	1755	0	99.54%	100%
ERR4407121_k141_6464:8804-10558	46	16	1755	0	99.94%	100%
SRR13774433_k141_367:616-2370	46	16	1755	0	99.43%	100%
SRR13774441_k141_3523:8804-10558	46	16	1755	0	99.94%	100%
SRR13774442_k141_1131:12628-14382	46	16	1755	0	99.94%	100%
SRR17779778_k141_1875:13738-15492	46	16	1755	0	99.94%	100%
SRR17780421_k141_1970:11693-13447	46	16	1755	0	99.94%	100%
SRR25947169_k141_4437:13979-15733	46	16	1755	0	99.94%	100%
SRR25947253_k141_5657:15970-17724	46	16	1755	0	99.94%	100%
SRR5405697_k141_4343:4177-5931	46	16	1755	0	99.89%	100%
SRR5405698_k141_2998:5305-7059	46	16	1755	0	99.89%	100%
SRR5405709_k141_978:6207-7961	46	16	1755	0	99.89%	100%
SRR5963288_k141_10586:11180-12934	46	16	1755	0	99.94%	100%
SRR17722881_k141_887:3-1640	46	16	1638	0	99.33%	93%
ERR4406610_k141_993:1104-2858	47	123	1755	1	100	100%
ERR4406641_k141_5873:1322-3076	47	123	1755	0	99.49%	100%
ERR4406684_k141_16688:1334-3088	47	123	1755	0	99.49%	100%
ERR4406882_k141_923:4894-6648	47	123	1755	0	99.49%	100%
ERR4406883_k141_691:4894-6648	47	123	1755	0	99.49%	100%
ERR4406903_k141_3071:21220-22974	47	123	1755	0	99.43%	100%
ERR4406938_k141_984:1929-3683	47	123	1755	0	99.54%	100%
ERR4407016_k141_740:1587-3341	47	123	1755	0	99.49%	100%
ERR4407020_k141_722:7497-9251	47	123	1755	0	99.49%	100%
ERR4407021_k141_391:1166-2920	47	123	1755	0	99.49%	100%
S_ID022_T4_k141_1044:990-2744	47	123	1755	0	99.43%	100%
S_ID050_T2_k141_2502:7089-8843	47	123	1755	0	99.49%	100%
S_ID062_T3_k141_5600:1157-2911	47	123	1755	0	99.43%	100%
S_ID087_T2_k141_803:1103-2857	47	123	1755	0	99.43%	100%
SRR13622562_k141_336:4608-6362	47	123	1755	0	99.49%	100%
SRR13622787_k141_851:1104-2858	47	123	1755	0	99.43%	100%
SRR13622792_k141_314:264-2018	47	123	1755	0	99.49%	100%
SRR13622954_k141_249:1104-2858	47	123	1755	0	99.49%	100%
SRR13774444_k141_11675:507-2261	47	123	1755	0	99.49%	100%
SRR13774483_k141_1498:6681-8435	47	123	1755	0	99.43%	100%
SRR13774485_k141_200:21343-23097	47	123	1755	0	99.37%	100%
SRR13774501_k141_992:1111-2865	47	123	1755	0	99.49%	100%
SRR13774510_k141_598:1104-2858	47	123	1755	0	99.43%	100%
SRR13774513_k141_348:1104-2858	47	123	1755	0	99.43%	100%
SRR13774516_k141_153:1104-2858	47	123	1755	0	99.43%	100%
SRR13774527_k141_477:1104-2858	47	123	1755	0	99.43%	100%
SRR13774569_k141_350:753-2507	47	123	1755	0	99.43%	100%
SRR13774628_k141_492:2766-4520	47	123	1755	0	99.49%	100%
SRR13774636_k141_735:1326-3080	47	123	1755	0	99.49%	100%
SRR13774646_k141_903:1755-3509	47	123	1755	0	99.49%	100%
SRR13774660_k141_1137:4496-6250	47	123	1755	0	99.49%	100%
SRR13774673_k141_317:2040-3794	47	123	1755	0	99.49%	100%
SRR13774682_k141_7496:1104-2858	47	123	1755	0	99.49%	100%
SRR13774686_k141_2373:1104-2858	47	123	1755	0	99.49%	100%
SRR13774687_k141_1761:5064-6818	47	123	1755	0	99.43%	100%
SRR13774708_k141_1984:498-2252	47	123	1755	0	99.49%	100%
SRR17713609_k141_370:1104-2858	47	123	1755	0	99.49%	100%
SRR17721973_k141_2887:11291-13045	47	123	1755	0	99.37%	100%
SRR17722141_k141_1689:10635-12389	47	123	1755	0	99.49%	100%
SRR17722161_k141_589:239-1993	47	123	1755	0	99.32%	100%
SRR17722206_k141_136:732-2486	47	123	1755	0	99.26%	100%
SRR17722244_k141_160:4711-6465	47	123	1755	0	99.49%	100%
SRR17722263_k141_787:291-2045	47	123	1755	0	99.09%	100%
SRR17722299_k141_1571:6443-8197	47	123	1755	0	99.49%	100%
SRR17722452_k141_458:5571-7325	47	123	1755	0	99.60%	100%
SRR17722508_k141_23539:1103-2857	47	123	1755	0	99.54%	100%
SRR17722519_k141_40:1358-3112	47	123	1755	0	99.49%	100%
SRR17722613_k141_110:957-2711	47	123	1755	0	99.49%	100%
SRR17722635_k141_1632:848-2602	47	123	1755	0	99.49%	100%
SRR17722716_k141_4825:22838-24592	47	123	1755	0	99.09%	100%
SRR17779782_k141_569:507-2261	47	123	1755	0	99.49%	100%
SRR17779960_k141_491:660-2414	47	123	1755	0	99.49%	100%
SRR17780012_k141_426:985-2739	47	123	1755	0	99.49%	100%
SRR17780015_k141_727:990-2744	47	123	1755	0	99.43%	100%
SRR17780016_k141_650:2241-3995	47	123	1755	0	99.43%	100%
SRR17780017_k141_109:1609-3363	47	123	1755	0	99.49%	100%
SRR17780022_k141_1037:1103-2857	47	123	1755	0	99.49%	100%
SRR17780023_k141_238:4875-6629	47	123	1755	0	99.49%	100%
SRR17780090_k141_2014:7498-9252	47	123	1755	0	99.49%	100%
SRR17780095_k141_634:7480-9234	47	123	1755	0	99.49%	100%
SRR17780126_k141_2141:264-2018	47	123	1755	0	99.49%	100%
SRR17780177_k141_3949:629-2383	47	123	1755	0	99.09%	100%
SRR17780179_k141_7985:12045-13799	47	123	1755	0	99.09%	100%
SRR17780182_k141_2178:14375-16129	47	123	1755	0	99.09%	100%
SRR17780231_k141_5313:2159-3913	47	123	1755	0	99.49%	100%
SRR17780234_k141_176:8920-10674	47	123	1755	0	99.49%	100%
SRR17780327_k141_1253:1104-2858	47	123	1755	0	99.49%	100%
SRR17780596_k141_546:3006-4760	47	123	1755	0	99.49%	100%
SRR17780608_k141_315:3006-4760	47	123	1755	0	99.49%	100%
SRR17780637_k141_38:647-2401	47	123	1755	0	99.43%	100%
SRR1779120_k141_2699:1247-3001	47	123	1755	0	99.49%	100%
SRR1779121_k141_3761:264-2018	47	123	1755	0	99.49%	100%
SRR21171098_k141_2287:151-1905	47	123	1755	0	99.26%	100%
SRR21171133_k141_21:1020-2774	47	123	1755	0	99.09%	100%
SRR21171190_k141_783:39-1793	47	123	1755	0	99.43%	100%
SRR3132129_k141_774:1656-3410	47	123	1755	0	99.43%	100%
SRR5405625_k141_73:1104-2858	47	123	1755	0	99.49%	100%
SRR5405673_k141_567:4496-6250	47	123	1755	0	99.49%	100%
SRR5405774_k141_1629:8202-9956	47	123	1755	0	99.37%	100%
SRR5405785_k141_3369:1104-2858	47	123	1755	0	99.49%	100%
SRR5405833_k141_1468:964-2718	47	123	1755	0	99.49%	100%
SRR5405834_k141_669:1104-2858	47	123	1755	0	99.49%	100%
SRR5405844_k141_3372:507-2261	47	123	1755	0	99.49%	100%
SRR5405845_k141_586:1291-3045	47	123	1755	0	99.32%	100%
SRR5405974_k119_6946:292-2046	47	123	1755	0	99.49%	100%
SRR5405986_k119_4235:1277-3031	47	123	1755	0	99.49%	100%
SRR5405992_k119_1042:18616-20370	47	123	1755	0	99.49%	100%
SRR5575418_k141_3330:1103-2857	47	123	1755	0	99.49%	100%
SRR5963137_k141_677:2207-3961	47	123	1755	0	99.49%	100%
SRR5963169_k141_2300:2148-3902	47	123	1755	0	99.49%	100%
SRR5963172_k141_156:1103-2857	47	123	1755	0	99.49%	100%
SRR5963187_k141_4508:1310-3064	47	123	1755	0	99.49%	100%
SRR5963189_k141_712:1062-2816	47	123	1755	0	99.49%	100%
SRR5963213_k141_90:4583-6337	47	123	1755	0	99.49%	100%
SRR5963214_k141_4384:2129-3883	47	123	1755	0	99.49%	100%
SRR5963215_k141_3511:629-2383	47	123	1755	0	99.49%	100%
SRR5963247_k141_6157:660-2414	47	123	1755	0	99.49%	100%
SRR5963248_k141_1509:20-1774	47	123	1755	0	99.49%	100%
SRR5963277_k141_1183:3599-5353	47	123	1755	0	99.20%	100%
SRR5963319_k141_66:1131-2885	47	123	1755	0	99.49%	100%
SRR5963328_k141_1802:498-2252	47	123	1755	0	99.49%	100%
SRR5963331_k141_2366:8576-10330	47	123	1755	0	99.32%	100%
SRR5963334_k141_10162:1192-2946	47	123	1755	0	99.49%	100%
SRR5963339_k141_791:1398-3152	47	123	1755	0	99.43%	100%
SRR5963353_k141_11205:1089-2843	47	123	1755	0	99.49%	100%
SRR5963384_k141_11033:985-2739	47	123	1755	0	99.32%	100%
SRR5963412_k141_1945:292-2046	47	123	1755	0	99.32%	100%
SRR5963423_k141_8841:1104-2858	47	123	1755	0	99.49%	100%
SRR6257383_k119_4015:292-2046	47	123	1755	0	99.49%	100%
SRR6257388_k119_2076:1878-3632	47	123	1755	0	99.49%	100%
SRR6257430_k119_2944:584-2338	47	123	1755	0	99.49%	100%
SRR6257432_k119_435:1630-3384	47	123	1755	0	99.49%	100%
SRR6257439_k119_1164:292-2046	47	123	1755	0	99.20%	100%
SRR6257442_k119_1993:1630-3384	47	123	1755	0	99.49%	100%
SRR6257460_k119_671:1878-3632	47	123	1755	0	99.26%	100%
SRR6257494_k119_200:2006-3760	47	123	1755	0	99.49%	100%
ERR4406599_k141_770:964-2646	47	123	1683	0	99.47%	95%
SRR5405847_k141_7354:278-1960	47	123	1683	0	99.52%	95%
SRR5963230_k141_1318:3-1676	47	123	1674	0	99.28%	95%
S_ID048_T4_k141_758:519-2156	47	123	1638	0	99.21%	93%
SRR17780196_k141_4755:20719-22326	47	123	1608	0	99.19%	91%
SRR17722302_k141_1159:2-1600	47	123	1599	0	99.50%	91%
SRR13774542_k141_1514:1161-2741	47	123	1581	0	99.43%	90%
ERR4406629_k141_204:4686-6440	48	59	1755	1	100	100%
ERR4406630_k141_88:4686-6440	48	59	1755	0	100.00%	100%
ERR4406839_k141_772:458-2212	48	59	1755	0	99.89%	100%
ERR4406974_k141_4267:5427-7181	48	59	1755	0	99.94%	100%
ERR4406978_k141_57:628-2382	48	59	1755	0	99.89%	100%
ERR4406989_k141_7019:627-2381	48	59	1755	0	99.89%	100%
ERR4406991_k141_3380:628-2382	48	59	1755	0	99.94%	100%
ERR4407077_k141_117:4684-6438	48	59	1755	0	100.00%	100%
ERR4407079_k141_110:4684-6438	48	59	1755	0	100.00%	100%
ERR4407101_k141_968:458-2212	48	59	1755	0	99.94%	100%
S_ID040_T2_k141_567:1188-2942	48	59	1755	0	99.89%	100%
S_ID064_T2_k141_15448:1000-2754	48	59	1755	0	99.89%	100%
S_ID064_T3_k141_2907:628-2382	48	59	1755	0	99.89%	100%
S_ID085_T2_k141_5446:628-2382	48	59	1755	0	99.89%	100%
S_ID094_T4_k141_1032:13410-15164	48	59	1755	0	99.94%	100%
SRR13622927_k141_4558:5389-7143	48	59	1755	0	99.60%	100%
SRR13774452_k141_708:5388-7142	48	59	1755	0	99.60%	100%
SRR13774544_k141_5679:5388-7142	48	59	1755	0	99.60%	100%
SRR13774555_k141_2941:5388-7142	48	59	1755	0	99.60%	100%
SRR13774667_k141_4599:5388-7142	48	59	1755	0	99.60%	100%
SRR13774669_k141_429:5388-7142	48	59	1755	0	99.60%	100%
SRR13774705_k141_714:295-2049	48	59	1755	0	99.60%	100%
SRR17713586_k141_5022:12636-14390	48	59	1755	0	99.60%	100%
SRR17713653_k141_322:12636-14390	48	59	1755	0	99.60%	100%
SRR17713664_k141_126:13286-15040	48	59	1755	0	99.60%	100%
SRR17722097_k141_468:744-2498	48	59	1755	0	99.60%	100%
SRR17722144_k141_631:321-2075	48	59	1755	0	99.77%	100%
SRR17722159_k141_1985:53-1807	48	59	1755	0	99.94%	100%
SRR17722201_k141_3921:856-2610	48	59	1755	0	99.49%	100%
SRR17722459_k141_570:4714-6468	48	59	1755	0	99.60%	100%
SRR17722462_k141_415:3-1757	48	59	1755	0	99.09%	100%
SRR17722904_k141_1967:1413-3167	48	59	1755	0	99.94%	100%
SRR17779892_k141_475:6939-8693	48	59	1755	0	99.60%	100%
SRR17779971_k141_3007:4714-6468	48	59	1755	0	99.60%	100%
SRR17779972_k141_4144:4714-6468	48	59	1755	0	99.60%	100%
SRR17779980_k141_1725:1503-3257	48	59	1755	0	99.89%	100%
SRR17780399_k141_4728:1298-3052	48	59	1755	0	99.60%	100%
SRR17780447_k141_124:12636-14390	48	59	1755	0	99.60%	100%
SRR17780528_k141_557:247-2001	48	59	1755	0	99.60%	100%
SRR21171077_k141_137:2644-4398	48	59	1755	0	99.94%	100%
SRR21171277_k141_179:2626-4380	48	59	1755	0	99.94%	100%
SRR25947172_k141_560:5389-7143	48	59	1755	0	99.60%	100%
SRR25947282_k141_2666:1383-3137	48	59	1755	0	99.66%	100%
SRR5405808_k141_4857:12636-14390	48	59	1755	0	99.60%	100%
SRR5575366_k141_3034:1503-3257	48	59	1755	0	99.89%	100%
SRR5963174_k141_4953:5395-7149	48	59	1755	0	99.60%	100%
SRR5963193_k141_42:4579-6333	48	59	1755	0	99.60%	100%
SRR6257426_k119_1032:4692-6446	48	59	1755	0	99.60%	100%
SRR9865451_k141_891:456-2210	48	59	1755	0	99.32%	100%
SRR9865710_k141_3454:3875-5629	48	59	1755	0	99.83%	100%
SRR9865765_k141_1149:10111-11865	48	59	1755	0	99.60%	100%
ERR4407033_k141_1406:2-1744	48	59	1743	0	99.94%	99%
SRR13774617_k141_408:2-1744	48	59	1743	0	100.00%	99%
SRR13774618_k141_355:2-1744	48	59	1743	0	100.00%	99%
SRR17722450_k141_119:2-1744	48	59	1743	0	99.94%	99%
SRR17722460_k141_138:2-1744	48	59	1743	0	99.60%	99%
SRR17780720_k141_1136:957-2618	48	59	1662	0	99.58%	94%
ERR4406712_k141_4620:1104-2738	48	59	1635	0	99.76%	93%
ERR4406852_k141_1019:3-1613	48	59	1611	0	99.75%	91%
ERR4406936_k141_546:780-2534	49	24	1755	1	100	100%
S_ID093_T2_k141_1774:985-2739	49	24	1755	0	99.26%	100%
SRR13774428_k141_7095:320-2074	49	24	1755	0	99.20%	100%
SRR13774650_k141_5914:344-2098	49	24	1755	0	99.15%	100%
SRR17722193_k141_4071:2145-3899	49	24	1755	0	99.20%	100%
SRR17722264_k141_432:291-2045	49	24	1755	0	99.32%	100%
SRR17722684_k141_3299:896-2650	49	24	1755	0	99.32%	100%
SRR17779870_k141_555:13023-14777	49	24	1755	0	99.26%	100%
SRR17780028_k141_821:11752-13506	49	24	1755	0	99.26%	100%
SRR17780299_k141_2645:292-2046	49	24	1755	0	99.20%	100%
SRR17780300_k141_442:292-2046	49	24	1755	0	99.20%	100%
SRR21171179_k141_662:61-1815	49	24	1755	0	99.26%	100%
SRR21171326_k141_1485:1002-2756	49	24	1755	0	99.15%	100%
SRR5405880_k119_719:582-2336	49	24	1755	0	99.43%	100%
SRR5405925_k119_897:1143-2897	49	24	1755	0	99.26%	100%
SRR5963285_k141_331:292-2046	49	24	1755	0	99.43%	100%
SRR5963287_k141_1182:247-2001	49	24	1755	0	99.15%	100%
SRR5963313_k141_1086:3538-5292	49	24	1755	0	99.03%	100%
SRR6257384_k119_4859:352-2106	49	24	1755	0	99.32%	100%
SRR6257386_k119_165:3169-4923	49	24	1755	0	99.32%	100%
SRR6257402_k119_2036:147-1901	49	24	1755	0	99.37%	100%
SRR17722782_k141_2798:292-1974	49	24	1683	0	99.17%	95%
SRR17722474_k141_265:3-1661	49	24	1659	0	99.16%	94%
SRR17780528_k141_995:321-1931	49	24	1611	0	99.44%	91%
ERR4407220_k141_196:12311-14065	50	1	1755	1	100	100%
SRR13622651_k141_23197:6483-8237	51	1	1755	1	100	100%
SRR13622686_k141_1100:4706-6460	52	1	1755	1	100	100%
SRR17713599_k141_4721:157-1911	53	3	1755	1	100	100%
SRR17722164_k141_7876:700-2454	53	3	1755	0	99.32%	100%
SRR17722471_k141_2398:132-1886	53	3	1755	0	99.15%	100%
SRR17713677_k141_29:41-1795	54	7	1755	1	100	100%
SRR17722700_k141_175:498-2252	54	7	1755	0	99.77%	100%
SRR17780328_k141_728:654-2408	54	7	1755	0	99.77%	100%
SRR17780453_k141_556:820-2574	54	7	1755	0	99.77%	100%
SRR21171108_k141_43:2207-3961	54	7	1755	0	99.77%	100%
SRR21171230_k141_1215:2642-4396	54	7	1755	0	99.77%	100%
SRR5963245_k141_24263:5106-6860	54	7	1755	0	99.72%	100%
SRR17722071_k141_1612:292-2046	55	2	1755	1	100	100%
SRR17722073_k141_2794:16-1770	55	2	1755	0	99.54%	100%
SRR17722395_k141_511:820-2574	56	2	1755	1	100	100%
ERR4406893_k141_3794:3-1649	56	2	1647	0	99.15%	93%
SRR17722681_k141_8399:51-1805	57	2	1755	1	100	100%
SRR17722913_k141_115:606-2348	57	2	1743	0	99.94%	99%
SRR17779795_k141_3514:1958-3712	58	1	1755	1	100	100%
SRR17780148_k141_264:649-2403	59	4	1755	1	100	100%
SRR17780150_k141_237:1473-3227	59	4	1755	0	99.60%	100%
SRR5963240_k141_2563:2128-3882	59	4	1755	0	99.26%	100%
ERR4406828_k141_104:52-1662	59	4	1611	0	99.13%	91%
SRR17780402_k141_1236:282-2036	60	1	1755	1	100	100%
SRR6257392_k119_1061:1-1743	61	3	1743	1	100	100%
SRR21171293_k141_556:122-1861	61	3	1740	0	100.00%	99%
SRR17779795_k141_2988:1915-3501	61	3	1587	0	100.00%	91%
SRR17722399_k141_6459:1-1683	62	1	1683	1	100	100%
SRR5405783_k141_2611:1-1677	63	1	1677	1	100	100%
ERR4407070_k141_5067:711-2381	64	2	1671	1	100	100%
SRR13622847_k141_4877:3-1589	64	2	1587	0	100.00%	94%
ERR4407076_k141_100:2898-4565	65	2	1668	1	100	100%
SRR17780595_k141_60:1569-3146	65	2	1578	0	99.94%	94%
SRR1779152_k141_15520:1-1668	66	2	1668	1	100	100%
SRR17780120_k141_1217:4712-6337	66	2	1626	0	100.00%	97%
SRR17722317_k141_1525:1-1629	67	1	1629	1	100	100%
SRR17722206_k141_594:1-1623	68	1	1623	1	100	100%
SRR17780247_k141_5578:2-1609	69	1	1608	1	100	100%
SRR3132013_k141_2174:1-1608	70	1	1608	1	100	100%
SRR17722759_k141_2384:3-1604	71	1	1602	1	100	100%
SRR17780422_k141_600:1-1602	72	1	1602	1	100	100%
S_ID031_T4_k141_3121:140-1738	73	2	1599	1	100	100%
SRR13622756_k141_770:4-1512	73	2	1509	0	99.07%	94%
ERR4406894_k141_5624:176-1771	74	1	1596	1	100	100%
SRR3132309_k141_911:3984-5570	75	2	1587	1	100	100%
ERR4407127_k141_4251:387-1817	75	2	1431	0	99.09%	90%
SRR17780569_k141_1564:2-1585	76	1	1584	1	100	100%
ERR4406844_k141_1939:463-2028	77	5	1566	1	100	100%
ERR4406856_k141_345:734-2299	77	5	1566	0	99.87%	100%
SRR13774686_k141_2984:1416-2981	77	5	1566	0	100.00%	100%
SRR5405901_k119_212:3107-4672	77	5	1566	0	99.23%	100%
SRR5405987_k119_2565:3050-4615	77	5	1566	0	99.23%	100%
ERR4407191_k141_702:4732-6297	78	46	1566	1	100	100%
SRR13774603_k141_1156:4732-6297	78	46	1566	0	99.81%	100%
SRR13774694_k141_407:710-2275	78	46	1566	0	100.00%	100%
SRR17713586_k141_5284:4247-5812	78	46	1566	0	100.00%	100%
SRR17713593_k141_41:1242-2807	78	46	1566	0	100.00%	100%
SRR17713595_k141_1135:4941-6506	78	46	1566	0	100.00%	100%
SRR17713664_k141_759:1533-3098	78	46	1566	0	100.00%	100%
SRR17713677_k141_257:1928-3493	78	46	1566	0	100.00%	100%
SRR17721960_k141_1059:4089-5654	78	46	1566	0	100.00%	100%
SRR17722013_k141_1933:1005-2570	78	46	1566	0	100.00%	100%
SRR17722097_k141_1045:746-2311	78	46	1566	0	100.00%	100%
SRR17722117_k141_739:526-2091	78	46	1566	0	100.00%	100%
SRR17722163_k141_1377:4584-6149	78	46	1566	0	100.00%	100%
SRR17722164_k141_3225:746-2311	78	46	1566	0	100.00%	100%
SRR17722172_k141_1849:2158-3723	78	46	1566	0	100.00%	100%
SRR17722192_k141_4266:1584-3149	78	46	1566	0	100.00%	100%
SRR17722610_k141_2559:1005-2570	78	46	1566	0	100.00%	100%
SRR17722644_k141_3150:1983-3548	78	46	1566	0	100.00%	100%
SRR17722659_k141_4388:4090-5655	78	46	1566	0	100.00%	100%
SRR17779843_k141_537:780-2345	78	46	1566	0	100.00%	100%
SRR17779892_k141_902:3082-4647	78	46	1566	0	100.00%	100%
SRR17779947_k141_658:1861-3426	78	46	1566	0	100.00%	100%
SRR17779948_k141_1209:1708-3273	78	46	1566	0	100.00%	100%
SRR17779950_k141_1060:999-2564	78	46	1566	0	100.00%	100%
SRR17780001_k141_1333:710-2275	78	46	1566	0	100.00%	100%
SRR17780004_k141_369:545-2110	78	46	1566	0	100.00%	100%
SRR17780013_k141_437:707-2272	78	46	1566	0	100.00%	100%
SRR17780362_k141_1506:1005-2570	78	46	1566	0	100.00%	100%
SRR17780399_k141_4496:4090-5655	78	46	1566	0	100.00%	100%
SRR17780422_k141_1480:690-2255	78	46	1566	0	100.00%	100%
SRR17780440_k141_1262:318-1883	78	46	1566	0	100.00%	100%
SRR17780483_k141_880:746-2311	78	46	1566	0	100.00%	100%
SRR17780639_k141_982:1156-2721	78	46	1566	0	100.00%	100%
SRR21171089_k141_130:1926-3491	78	46	1566	0	100.00%	100%
SRR21171237_k141_742:2484-4049	78	46	1566	0	100.00%	100%
SRR21171249_k141_584:172-1737	78	46	1566	0	99.43%	100%
SRR3131876_k141_571:4732-6297	78	46	1566	0	100.00%	100%
SRR3131915_k141_337:1005-2570	78	46	1566	0	99.94%	100%
SRR3132021_k141_776:4732-6297	78	46	1566	0	100.00%	100%
SRR5405704_k141_1543:5009-6574	78	46	1566	0	100.00%	100%
SRR5575417_k141_731:4732-6297	78	46	1566	0	100.00%	100%
SRR5963331_k141_3049:715-2280	78	46	1566	0	100.00%	100%
SRR9865533_k141_1071:422-1987	78	46	1566	0	100.00%	100%
SRR9865766_k141_3479:3296-4861	78	46	1566	0	100.00%	100%
SRR3132255_k141_773:746-2275	78	46	1530	0	100.00%	97%
SRR5963154_k141_2063:1-1434	78	46	1434	0	100.00%	91%
SRR17780135_k141_384:8665-10230	79	1	1566	1	100	100%
SRR17722794_k141_1734:292-1848	80	2	1557	1	100	100%
SRR17722192_k141_2612:2-1453	80	2	1452	0	99.38%	93%
SRR21171211_k141_1231:1-1557	81	1	1557	1	100	100%
ERR4407201_k141_573:2-1546	82	5	1545	1	100	100%
ERR4407202_k141_679:2-1546	82	5	1545	0	100.00%	100%
SRR17713607_k141_508:2-1531	82	5	1530	0	99.48%	99%
SRR17722078_k141_1068:2-1528	82	5	1527	0	100.00%	98%
ERR4406727_k141_1850:699-2105	82	5	1407	0	99.08%	91%
SRR17722646_k141_111:12636-14177	83	1	1542	1	100	100%
SRR17722931_k141_1814:1-1542	84	7	1542	1	100	100%
SRR17780004_k141_326:1-1542	84	7	1542	0	99.55%	100%
SRR17780449_k141_96:1-1542	84	7	1542	0	99.42%	100%
SRR17722540_k141_1302:636-2174	84	7	1539	0	99.55%	99%
SRR6257398_k119_67:3-1520	84	7	1518	0	99.54%	98%
SRR6257428_k119_5461:1082-2599	84	7	1518	0	99.54%	98%
SRR5405852_k141_392:2-1396	84	7	1395	0	99.43%	90%
SRR5405927_k119_1988:3-1535	85	4	1533	1	100	100%
SRR17780430_k141_4425:2-1465	85	4	1464	0	99.45%	95%
SRR5405619_k141_2650:245-1660	85	4	1416	0	99.44%	92%
SRR17780248_k141_2290:1-1392	85	4	1392	0	99.43%	90%
SRR17722499_k141_514:3-1529	86	1	1527	1	100	100%
SRR21171038_k141_1327:1-1500	87	1	1500	1	100	100%
SRR17779979_k141_514:1-1485	88	1	1485	1	100	100%
ERR1600427_k141_1582:15949-17430	89	22	1482	1	100	100%
S_ID032_T4_k141_7850:100-1581	89	22	1482	0	99.93%	100%
S_ID041_T4_k141_742:4860-6341	89	22	1482	0	99.93%	100%
S_ID057_T3_k141_2307:5240-6721	89	22	1482	0	99.93%	100%
S_ID064_T3_k141_13:6925-8406	89	22	1482	0	99.93%	100%
SRR13774613_k141_1479:4994-6475	89	22	1482	0	99.93%	100%
SRR17722220_k141_772:4994-6475	89	22	1482	0	99.93%	100%
SRR17722221_k141_1656:4994-6475	89	22	1482	0	99.93%	100%
SRR17722222_k141_3086:4994-6475	89	22	1482	0	99.93%	100%
SRR17722517_k141_1607:4994-6475	89	22	1482	0	99.93%	100%
SRR17722519_k141_1162:4994-6475	89	22	1482	0	99.93%	100%
SRR17722521_k141_1123:4994-6475	89	22	1482	0	99.93%	100%
SRR17722524_k141_1229:4994-6475	89	22	1482	0	99.93%	100%
SRR17722528_k141_493:4994-6475	89	22	1482	0	99.93%	100%
SRR17722531_k141_3962:4994-6475	89	22	1482	0	99.93%	100%
SRR17722532_k141_1925:4994-6475	89	22	1482	0	99.93%	100%
SRR17722533_k141_2980:4994-6475	89	22	1482	0	99.93%	100%
SRR17722535_k141_271:4994-6475	89	22	1482	0	99.93%	100%
SRR17722536_k141_1961:4994-6475	89	22	1482	0	99.93%	100%
SRR17722940_k141_2906:4994-6475	89	22	1482	0	99.93%	100%
SRR17722941_k141_7355:4994-6475	89	22	1482	0	99.93%	100%
SRR17722944_k141_894:4994-6475	89	22	1482	0	99.93%	100%
ERR1600429_k141_2403:5140-6603	90	396	1464	1	100	100%
ERR4406623_k141_423:832-2295	90	396	1464	0	100.00%	100%
ERR4406666_k141_6453:6099-7562	90	396	1464	0	99.93%	100%
ERR4406692_k141_8890:2295-3758	90	396	1464	0	99.93%	100%
ERR4406698_k141_122:2917-4380	90	396	1464	0	100.00%	100%
ERR4406721_k141_2852:2303-3766	90	396	1464	0	100.00%	100%
ERR4406723_k141_3361:2387-3850	90	396	1464	0	99.93%	100%
ERR4406727_k141_341:2236-3699	90	396	1464	0	100.00%	100%
ERR4406769_k141_1591:2295-3758	90	396	1464	0	100.00%	100%
ERR4406796_k141_226:3871-5334	90	396	1464	0	100.00%	100%
ERR4406808_k141_3548:2939-4402	90	396	1464	0	100.00%	100%
